Fund Code,Financing Currency,Fund,Reporting Currency,Report Date,Fund SPN,Strategy,Swap Name,Swap Deal Reference,Client Trade Reference,Swap Trade ID,Underlier Type,Underlier Name,ISIN Code,CUSIP Code,Sedol Code,Bloomberg Code,RIC Code,Activity,Trade Type,Trade Activity Type,Trade Date,Effective Date,Termination Date,Long Short Indicator,Synthetic Buy / Sell,Initial Quantity,Underlying Currency,Initial FX Rate,Initial price,Trade Notional,Additional Spread,Long Financing Spread (%),Dividend Distribution %,USI Prefix,USI Value,UTI Prefix,UTI Value,Gross Notional,Gross Price,Gross Price Local,Commission Type,Commission Value,Commission Value in Reporting Currency
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262744,0,20130345_252913121,STK,XINXING DUCTILE IRON PIPES-A (C2),CNE000000QG9,Y9722X108,BD5CLL9,000778 C2,000778.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-200,CNY,0.1425354,0.5665569,-113.311382,-13.55,0,100,1030244641,PAA2XKZ1WQN60,1030244641,PAA2XKZ1WQN60,-113.4582,0.567291,3.98,FLAT_AMOUNT,-0.14,-0.14
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262739,0,20130345_252913084,STK,YANTAI CHANGYU PIONEER-A (C2),CNE000001568,Y9739T116,BD5CGS1,000869 C2,000869.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-100,CNY,0.1425354,4.9894524,-498.945238,-13.95,0,100,1030244641,PAA2XKZ1WQMQ3,1030244641,PAA2XKZ1WQMQ3,-499.5866,4.9958665,35.05,FLAT_AMOUNT,-0.61,-0.61
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262765,0,20130345_252913319,STK,YIFAN PHARMACEUTICAL CO LT-A (C2),CNE000001K65,Y98922100,BD5CDK2,002019 C2,002019.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-67200,CNY,0.1425354,3.7949882,-255023.205,-8.7,0,100,1030244641,PAA2XKZ1WQMKH,1030244641,PAA2XKZ1WQMKH,-255350.9965,3.799866,26.6591,FLAT_AMOUNT,-313.51,-313.51
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262794,0,20130345_252913936,STK,YIFENG PHARMACY CHAIN CO L-A 1 (C1),CNE100001TS5,Y982AC104,BYYFJV2,603939 C1,603939.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-17600,CNY,0.1425354,12.5832872,-221465.8538,-10,0,100,1030244641,PAA2XKZ1WQMR2,1030244641,PAA2XKZ1WQMR2,-221750.5175,12.5994612,88.3953,FLAT_AMOUNT,-272.26,-272.26
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262796,0,20130345_252913943,STK,YUAN LONGPING HIGH-TECH AG-A (C2),CNE000001360,Y9862T107,BD5CK34,000998 C2,000998.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-11600,CNY,0.1425354,2.5606073,-29703.04514,-13.5,0,100,1030244641,PAA2XKZ1W7WD2,1030244641,PAA2XKZ1W7WD2,-29741.2241,2.5638986,17.9878,FLAT_AMOUNT,-36.52,-36.52
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260199,0,20130345_252914456,STK,YUNNAN ALUMINIUM CO LTD-A (C2),CNE000000VG9,Y9881Y103,BD5CB75,000807 C2,000807.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-11900,CNY,0.1425354,0.9705874,-11549.98994,-6.6,0,100,1030244641,PAA2XKZ1WQN6T,1030244641,PAA2XKZ1WQN6T,-11564.8365,0.971835,6.8182,FLAT_AMOUNT,-14.2,-14.2
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262820,0,20130345_252914543,STK,YUNNAN BAIYAO GROUP CO LTD-A (C2),CNE0000008X7,Y9879F108,BD5CP95,000538 C2,000538.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-100,CNY,0.1425354,15.6986231,-1569.862311,-4,0,100,1030244641,PAA2XKZ1W7SVL,1030244641,PAA2XKZ1W7SVL,-1571.8806,15.7188061,110.28,FLAT_AMOUNT,-1.93,-1.93
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260284,0,20130345_252913056,STK,YUNNAN COPPER CO LTD-A (C2),CNE000000W13,Y9879P106,BD5CJK4,000878 C2,000878.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-82500,CNY,0.1425354,2.0051055,-165421.2021,-13.85,0,100,1030244641,PAA2XKZ1W7W0L,1030244641,PAA2XKZ1W7W0L,-165633.8195,2.0076827,14.0855,FLAT_AMOUNT,-203.36,-203.36
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262854,0,20130345_252915332,STK,ZHEJIANG CENTURY HUATONG -A (C2),CNE1000015R2,Y988BH109,BD5CG58,002602 C2,002602.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-8200,CNY,0.1425354,2.4113081,-19772.72601,-5.4,0,100,1030244641,PAA2XKZ1WQN7L,1030244641,PAA2XKZ1WQN7L,-19798.1413,2.4144075,16.939,FLAT_AMOUNT,-24.31,-24.31
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262712,0,20130345_252912878,STK,ZHEJIANG CHINT ELECTRICS-A (C1),CNE100000KD8,Y988AY103,BP3R5K7,601877 C1,601877.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-69000,CNY,0.1425354,3.8747624,-267358.6049,-7.65,0,100,1030244641,PAA2XKZ1WQN92,1030244641,PAA2XKZ1WQN92,-267702.258,3.8797429,27.2195,FLAT_AMOUNT,-328.68,-328.68
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260286,0,20130345_252916406,STK,ZHEJIANG CRYSTAL-OPTECH -A (C2),CNE100000CT1,Y98938106,BD5C9N7,002273 C2,002273.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-21500,CNY,0.1425354,2.6518695,-57015.19404,-8.5,0,100,1030244641,PAA2XKZ1WQMJE,1030244641,PAA2XKZ1WQMJE,-57088.4789,2.6552781,18.6289,FLAT_AMOUNT,-70.09,-70.09
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262664,0,20130345_252912553,STK,ZHEJIANG DAHUA TECHNOLOGY-A (C2),CNE100000BJ4,Y988AP102,BD5CNJ1,002236 C2,002236.ZK,UNWIND,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,B,79250,CNY,0.1425354,3.2313535,256084.7665,0,0,0,1030244641,PAA2XKZ1W7W68,1030244641,PAA2XKZ1W7W68,256012.133,3.230437,22.6641,FLAT_AMOUNT,314.32,314.32
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262664,0,20130345_252912565,STK,ZHEJIANG DAHUA TECHNOLOGY-A (C2),CNE100000BJ4,Y988AP102,BD5CNJ1,002236 C2,002236.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-79300,CNY,0.1425354,3.2128236,-254776.9139,-5.55,0,100,1030244641,PAA2XKZ1W7W68,1030244641,PAA2XKZ1W7W68,-255104.3856,3.2169532,22.5695,FLAT_AMOUNT,-313.21,-313.21
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260210,0,20130345_252913359,STK,ZHEJIANG DINGLI MACHINERY -A 1 (C1),CNE1000023M7,Y988CW105,BYZW440,603338 C1,603338.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-7200,CNY,0.1425354,11.3586148,-81782.02685,-5.6,0,100,1030244641,PAA2XKZ1W7W9R,1030244641,PAA2XKZ1W7W9R,-81887.1461,11.3732147,79.7922,FLAT_AMOUNT,-100.54,-100.54
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262841,0,20130345_252915105,STK,ZHEJIANG HUACE FILM & TV-A (C2),CNE100000VX3,Y988B8109,BD5CL64,300133 C2,300133.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-97500,CNY,0.1425354,1.2466088,-121544.358,-7.65,0,100,1030244641,PAA2XKZ1W7WBK,1030244641,PAA2XKZ1W7WBK,-121700.5901,1.2482112,8.7572,FLAT_AMOUNT,-149.42,-149.42
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262918,0,20130345_252916174,STK,ZHEJIANG JIEMEI ELECTRONIC-A (C2),CNE100002JM7,Y988E1101,BFCCQN3,002859 C2,002859.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-13300,CNY,0.1425354,4.4578808,-59289.81437,-7.3,0,100,1030244641,PAA2XKZ1W7W3T,1030244641,PAA2XKZ1W7W3T,-59366.0224,4.4636107,31.3158,FLAT_AMOUNT,-72.89,-72.89
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262700,0,20130345_252912824,STK,ZHEJIANG LONGSHENG GROUP C-A (C1),CNE000001FJ4,Y98918108,BP3R4W2,600352 C1,600352.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-82900,CNY,0.1425354,2.0108993,-166703.5487,-4,0,100,1030244641,PAA2XKZ1W7WE2,1030244641,PAA2XKZ1W7WE2,-166917.8112,2.0134839,14.1262,FLAT_AMOUNT,-204.94,-204.94
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262679,0,20130345_252912788,STK,ZHEJIANG MEDICINE CO LTD-A (C1),CNE0000010J2,Y9891M107,BP3R9X8,600216 C1,600216.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-57900,CNY,0.1425354,2.9365602,-170026.835,-6.95,0,100,1030244641,PAA2XKZ1W7WEB,1030244641,PAA2XKZ1W7WEB,-170245.3774,2.9403347,20.6288,FLAT_AMOUNT,-209.02,-209.02
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262683,0,20130345_252912793,STK,ZHEJIANG NHU CO LTD-A (C2),CNE000001J84,Y98910105,BD5CH66,002001 C2,002001.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-60200,CNY,0.1425354,4.3078697,-259333.7541,-4,0,100,1030244641,PAA2XKZ1W74UR,1030244641,PAA2XKZ1W74UR,-259667.0942,4.3134069,30.262,FLAT_AMOUNT,-318.81,-318.81
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262759,0,20130345_252913234,STK,ZHEJIANG ORIENT FINANCIAL-A (C1),CNE000000V06,Y9891C109,BP3RFZ2,600120 C1,600120.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-148000,CNY,0.1425354,1.1704075,-173220.3115,-11.7,0,100,1030244641,PAA2XKZ1W74MH,1030244641,PAA2XKZ1W74MH,-173442.9716,1.171912,8.2219,FLAT_AMOUNT,-212.95,-212.95
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260261,0,20130345_252912770,STK,ZHEJIANG SUPOR CO LTD -A (C2),CNE000001KS5,Y98925103,BD5M227,002032 C2,002032.ZK,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-600,CNY,0.1425354,10.9675447,-6580.526808,-4,0,100,1030244641,PAA2XKZ1WQMUV,1030244641,PAA2XKZ1WQMUV,-6588.9849,10.9816414,77.045,FLAT_AMOUNT,-8.09,-8.09
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262746,0,20130345_252913147,STK,ZHEJIANG WEIMING ENVIRONME-A 1 (C1),CNE1000023N5,Y989A0105,BYZW4G2,603568 C1,603568.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-11440,CNY,0.1425354,3.3704791,-38558.28045,-8.95,0,100,1030244641,PAA2XKZ1WQN58,1030244641,PAA2XKZ1WQN58,-38607.8394,3.3748111,23.677,FLAT_AMOUNT,-47.4,-47.4
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262749,0,20130345_252913157,STK,ZHENGZHOU COAL MINING MACH-A (C1),CNE100000S58,Y98949103,BP3RCS4,601717 C1,601717.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-75000,CNY,0.1425354,0.9595124,-71963.42925,-4,0,100,1030244641,PAA2XKZ1W7W4F,1030244641,PAA2XKZ1W7W4F,-72055.9313,0.9607458,6.7404,FLAT_AMOUNT,-88.47,-88.47
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260298,0,20130345_252913334,STK,ZHESHANG SECURITIES CO LTD-A (C1),CNE100002R65,Y989BG109,BFB4KN8,601878 C1,601878.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-2000,CNY,0.1425354,2.9644182,-5928.83634,-4,0,100,1030244641,PAA2XKZ1WQN7U,1030244641,PAA2XKZ1WQN7U,-5936.4577,2.9682289,20.8245,FLAT_AMOUNT,-7.29,-7.29
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3262748,0,20130345_252913151,STK,ZHONGJIN GOLD CORP-A (C1),CNE000001FM8,Y9890R107,BP3R585,600489 C1,600489.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-146400,CNY,0.1425354,1.5290503,-223852.9625,-4,0,100,1030244641,PAA2XKZ1WQMGC,1030244641,PAA2XKZ1WQMGC,-224140.6999,1.5310157,10.7413,FLAT_AMOUNT,-275.19,-275.19
I8W,USD,MINGSHI CHINA OPTIMA MASTER FUND,USD,2020/7/10,2533938,2533938,I8W_USD,A3260447,0,20130345_252916405,STK,ZIJIN MINING GROUP CO LTD-A (C1),CNE100000B24,Y9892H115,BP3R400,601899 C1,601899.SH,INCREASE,NEW,Trade,2020/7/10,2020/7/14,2021/8/24,S,S,-74300,CNY,0.1425354,0.8287048,-61572.76515,-4,0,100,1030244641,PAA2XKZ1W7W1J,1030244641,PAA2XKZ1W7W1J,-61651.9073,0.82977,5.8215,FLAT_AMOUNT,-75.69,-75.69
